SBD,Trường,Ngành,Tổ hợp,Năm,Điểm học sinh,Điểm chuẩn trung bình,Điểm chuẩn dự kiến,Chỉ tiêu,q0,Market trend,Xu hướng điểm chuẩn,Xác suất trúng tuyển
70071,LPS,luật kinh tế,C00,2025,22.75,21.0,21.25,141.53,141.53,0.5,0.0,0.8176
12604,DCQ,luật kinh tế,C00,2025,16.5,16.0,16.25,141.53,141.53,0.5,0.0,0.5622
32933,KTA,công nghệ thông tin,D01,2025,21.45,23.8,24.05,132.31,132.31,0.5,-0.0,0.0691
617,GTS,kỹ thuật xây dựng,D01,2025,20.65,18.0,17.83,130.67,130.67,0.5,-0.6,0.9437
3250,MBS,xã hội học,C00,2025,17.5,18.0,18.25,132.95,132.95,0.5,-0.0,0.3208
59364,QST,quản lý tài nguyên và môi trường,A00,2025,22.45,21.5,22.07,100.0,129.8,0.68,0.0,0.5939
1493,QSB,khoa học máy tính,D01,2025,23.1,21.0,21.25,122.69,122.69,0.5,0.0,0.8641
1110,YDS,dược học,A01,2025,23.5,24.0,24.82,86.5,139.02,0.89,0.0,0.2108
5520,HSU,nghệ thuật,D01,2025,17.95,15.0,15.16,161.5,137.08,0.68,0.0,0.9421
10333,IUH,luật kinh tế,C00,2025,21.25,23.5,23.75,141.53,141.53,0.5,-0.0,0.0759
1196,SPK,công nghệ sinh học,D01,2025,16.7,15.0,15.75,100.0,155.72,0.79,0.0,0.7211
4215,HSU,nghệ thuật,D01,2025,15.0,15.0,15.16,161.5,137.08,0.68,0.0,0.4601
5355,KSA,logistics và quản lý chuỗi cung ứng,C00,2025,21.5,19.0,19.25,119.38,119.38,0.5,0.0,0.9047
25591,VLU,quan hệ công chúng,C00,2025,22.0,19.0,19.57,110.5,136.37,0.77,0.0,0.9191
6677,HIU,ngôn ngữ trung quốc,C00,2025,14.5,15.0,15.25,126.53,126.53,0.5,-0.0,0.3208
4421,QST,quản lý tài nguyên và môi trường,A01,2025,25.0,21.5,22.07,100.0,129.8,0.68,0.0,0.9493
1138,MBS,xã hội học,C00,2025,21.25,18.0,18.25,132.95,132.95,0.5,-0.0,0.9526
1561,HVU,thú y,A00,2025,21.5,18.0,18.32,155.5,152.43,0.68,0.0,0.9601
54433,UFM,tài chính - ngân hàng,A01,2025,24.75,22.5,22.69,163.5,135.02,0.8,0.0,0.887
11908,SPS,tâm lý học,C00,2025,23.75,26.45,26.38,151.5,133.53,0.68,-0.39,0.0672
3662,SPK,công nghệ sinh học,B00,2025,15.25,15.0,15.75,100.0,155.72,0.79,0.0,0.3775
8377,HSU,nghệ thuật,D01,2025,13.45,15.0,15.16,161.5,137.08,0.68,0.0,0.1532
11886,DCQ,luật kinh tế,C00,2025,19.25,16.0,16.25,141.53,141.53,0.5,0.0,0.9526
5527,LPS,luật kinh tế,C00,2025,19.75,21.0,21.25,141.53,141.53,0.5,0.0,0.1824
3081,SPS,tâm lý học,C00,2025,24.0,26.45,26.38,151.5,133.53,0.68,-0.39,0.0847
14056,QSX,quản lý giáo dục,C00,2025,27.0,26.9,27.15,153.02,153.02,0.5,-0.0,0.4626
29028,QSC,an toàn thông tin,D01,2025,19.0,24.28,23.78,130.5,145.58,0.87,-1.49,0.0083
551,SGD,sư phạm ngữ văn,C00,2025,13.5,28.11,28.36,139.2,139.2,0.5,0.0,0.0
2577,GTS,kỹ thuật xây dựng,D01,2025,15.05,18.0,17.83,130.67,130.67,0.5,-0.6,0.0584
12121,IUH,luật kinh tế,C00,2025,21.75,23.5,23.75,141.53,141.53,0.5,-0.0,0.1192
5250,VLU,quản trị dịch vụ du lịch và lữ hành,C00,2025,18.75,15.33,15.91,116.5,129.42,0.68,0.2,0.9448
10398,NLS,quản lý tài nguyên và môi trường,C00,2025,17.0,15.0,15.25,141.5,129.8,0.68,0.0,0.852
316,QSB,khoa học máy tính,D01,2025,18.95,21.0,21.25,122.69,122.69,0.5,0.0,0.0911
9304,SPK,công nghệ sinh học,D01,2025,16.3,15.0,15.75,100.0,155.72,0.79,0.0,0.6341
4205,SPK,công nghệ vật liệu,A00,2025,13.75,15.4,15.93,96.5,118.52,0.68,0.0,0.1016
9157,TYS,dược học,B00,2025,27.2,25.51,25.76,139.02,139.02,0.5,0.0,0.8085
3910,KTA,công nghệ thông tin,D01,2025,22.0,23.8,24.05,132.31,132.31,0.5,-0.0,0.1141
7524,HVU,thú y,A00,2025,20.8,18.0,18.32,155.5,152.43,0.68,0.0,0.9227
1349,NTT,ngôn ngữ trung quốc,C00,2025,14.75,15.0,14.75,202.5,126.53,0.71,-0.0,0.5
16143,QSX,quản lý giáo dục,C00,2025,26.75,26.9,27.15,153.02,153.02,0.5,-0.0,0.4013
12818,HIU,ngôn ngữ trung quốc,C00,2025,15.25,15.0,15.25,126.53,126.53,0.5,-0.0,0.5
8573,TYS,điều dưỡng,B00,2025,23.65,23.57,23.82,153.48,153.48,0.5,0.0,0.4576
14646,SGD,sư phạm ngữ văn,C00,2025,11.0,28.11,28.36,139.2,139.2,0.5,0.0,0.0
12688,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,18.0,15.0,15.25,129.42,129.42,0.5,0.0,0.9399
6394,NLS,quản lý tài nguyên và môi trường,C00,2025,15.75,15.0,15.25,141.5,129.8,0.68,0.0,0.6225
7225,DCQ,luật kinh tế,C00,2025,18.5,16.0,16.25,141.53,141.53,0.5,0.0,0.9047
7525,YDS,điều dưỡng,A00,2025,20.95,23.02,23.4,92.5,153.48,0.82,-0.61,0.0794
8566,MBS,xã hội học,C00,2025,17.25,18.0,18.25,132.95,132.95,0.5,-0.0,0.2689
11035,QSX,quản lý giáo dục,C00,2025,15.5,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
8553,NTT,ngôn ngữ trung quốc,C00,2025,14.0,15.0,14.75,202.5,126.53,0.71,-0.0,0.3208
14882,QST,quản lý tài nguyên và môi trường,A00,2025,23.45,21.5,22.07,100.0,129.8,0.68,0.0,0.799
29722,HIU,ngôn ngữ trung quốc,C00,2025,13.0,15.0,15.25,126.53,126.53,0.5,-0.0,0.0953
542,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,12.25,15.0,15.25,129.42,129.42,0.5,0.0,0.0474
15409,UFM,tài chính - ngân hàng,A00,2025,24.05,22.5,22.69,163.5,135.02,0.8,0.0,0.7958
7726,GTS,kỹ thuật xây dựng,D01,2025,19.05,18.0,17.83,130.67,130.67,0.5,-0.6,0.7721
4801,QSC,an toàn thông tin,D01,2025,25.1,24.28,23.78,130.5,145.58,0.87,-1.49,0.7892
13922,KTA,công nghệ thông tin,D01,2025,24.55,23.8,24.05,132.31,132.31,0.5,-0.0,0.6225
6753,LPS,luật kinh tế,C00,2025,18.75,21.0,21.25,141.53,141.53,0.5,0.0,0.0759
4235,SPS,tâm lý học,C00,2025,25.5,26.45,26.38,151.5,133.53,0.68,-0.39,0.2932
4814,NLS,quản lý tài nguyên và môi trường,C00,2025,15.25,15.0,15.25,141.5,129.8,0.68,0.0,0.5
3933,SGD,sư phạm ngữ văn,C00,2025,24.5,28.11,28.36,139.2,139.2,0.5,0.0,0.0206
3354,QSB,khoa học máy tính,A01,2025,21.3,21.0,21.25,122.69,122.69,0.5,0.0,0.5125
11099,YDS,dược học,A01,2025,23.7,24.0,24.82,86.5,139.02,0.89,0.0,0.246
5923,QST,quản lý tài nguyên và môi trường,A00,2025,24.45,21.5,22.07,100.0,129.8,0.68,0.0,0.9153
9886,IUH,luật kinh tế,C00,2025,21.0,23.5,23.75,141.53,141.53,0.5,-0.0,0.0601
18820,UFM,tài chính - ngân hàng,D01,2025,20.9,22.5,22.69,163.5,135.02,0.8,0.0,0.1431
8316,YDS,điều dưỡng,A00,2025,23.2,23.02,23.4,92.5,153.48,0.82,-0.61,0.4502
10313,QSC,an toàn thông tin,A00,2025,25.7,24.28,23.78,130.5,145.58,0.87,-1.49,0.8721
1294,VLU,luật,C00,2025,16.5,15.0,15.38,135.5,137.77,0.73,-0.0,0.754
7190,MBS,xã hội học,C00,2025,19.5,18.0,18.25,132.95,132.95,0.5,-0.0,0.7773
589,LPS,luật kinh tế,C00,2025,21.75,21.0,21.25,141.53,141.53,0.5,0.0,0.6225
6083,KTA,công nghệ thông tin,D01,2025,22.8,23.8,24.05,132.31,132.31,0.5,-0.0,0.2227
6219,HSU,nghệ thuật,D01,2025,15.45,15.0,15.16,161.5,137.08,0.68,0.0,0.572
6099,DCQ,luật kinh tế,C00,2025,17.25,16.0,16.25,141.53,141.53,0.5,0.0,0.7311
6218,GTS,kỹ thuật môi trường,A00,2025,21.7,19.0,19.25,145.4,145.4,0.5,0.0,0.9206
6764,HIU,quan hệ quốc tế,C00,2025,20.0,17.75,18.0,136.9,136.9,0.5,-0.0,0.8808
4660,SPS,tâm lý học,C00,2025,17.0,26.45,26.38,151.5,133.53,0.68,-0.39,0.0001
1179,QSB,khoa học máy tính,A00,2025,22.7,21.0,21.25,122.69,122.69,0.5,0.0,0.81
2477,UFM,tài chính - ngân hàng,D01,2025,15.15,22.5,22.69,163.5,135.02,0.8,0.0,0.0005
33110,QSC,an toàn thông tin,D01,2025,21.9,24.28,23.78,130.5,145.58,0.87,-1.49,0.1324
4252,IUH,luật kinh tế,C00,2025,22.25,23.5,23.75,141.53,141.53,0.5,-0.0,0.1824
1511,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,18.25,15.0,15.25,129.42,129.42,0.5,0.0,0.9526
8578,QSX,quản lý giáo dục,C00,2025,16.0,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
1937,NTT,ngôn ngữ trung quốc,C00,2025,17.75,15.0,14.75,202.5,126.53,0.71,-0.0,0.9526
1198,MBS,xã hội học,C00,2025,19.75,18.0,18.25,132.95,132.95,0.5,-0.0,0.8176
5084,SGD,sư phạm ngữ văn,C00,2025,23.0,28.11,28.36,139.2,139.2,0.5,0.0,0.0047
8520,QSX,quản lý giáo dục,C00,2025,10.5,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
9611,QST,quản lý tài nguyên và môi trường,A00,2025,24.55,21.5,22.07,100.0,129.8,0.68,0.0,0.9227
26464,SPS,tâm lý học,C00,2025,22.5,26.45,26.38,151.5,133.53,0.68,-0.39,0.0202
61394,HSU,nghệ thuật,D01,2025,14.3,15.0,15.16,161.5,137.08,0.68,0.0,0.2973
16311,KTA,công nghệ thông tin,D01,2025,25.95,23.8,24.05,132.31,132.31,0.5,-0.0,0.8699
5296,HVU,thú y,A00,2025,20.25,18.0,18.32,155.5,152.43,0.68,0.0,0.8732
16632,GTS,kỹ thuật môi trường,D01,2025,21.15,19.0,19.25,145.4,145.4,0.5,0.0,0.8699
7311,QSB,khoa học máy tính,D01,2025,19.55,21.0,21.25,122.69,122.69,0.5,0.0,0.1545
21813,VLU,quan hệ công chúng,C00,2025,21.0,19.0,19.57,110.5,136.37,0.77,0.0,0.8069
3245,TYS,điều dưỡng,B00,2025,21.45,23.57,23.82,153.48,153.48,0.5,0.0,0.0855
66392,NLS,quản lý tài nguyên và môi trường,C00,2025,15.5,15.0,15.25,141.5,129.8,0.68,0.0,0.5622
2477,TYS,điều dưỡng,B00,2025,22.0,23.57,23.82,153.48,153.48,0.5,0.0,0.1394
1834,DCQ,luật kinh tế,C00,2025,18.75,16.0,16.25,141.53,141.53,0.5,0.0,0.9241
7741,KTA,kiến trúc,A01,2025,21.25,21.0,21.25,134.55,134.55,0.5,0.0,0.5
30757,SGD,sư phạm ngữ văn,C00,2025,11.25,28.11,28.36,139.2,139.2,0.5,0.0,0.0
2844,LPS,luật kinh tế,C00,2025,22.25,21.0,21.25,141.53,141.53,0.5,0.0,0.7311
9910,IUH,luật kinh tế,C00,2025,22.5,23.5,23.75,141.53,141.53,0.5,-0.0,0.2227
2836,TYS,điều dưỡng,B00,2025,24.5,23.57,23.82,153.48,153.48,0.5,0.0,0.6637
2645,HIU,quan hệ quốc tế,C00,2025,21.0,17.75,18.0,136.9,136.9,0.5,-0.0,0.9526
31785,HVU,thú y,B00,2025,19.05,18.0,18.32,155.5,152.43,0.68,0.0,0.6748
1729,UFM,tài chính - ngân hàng,D01,2025,21.7,22.5,22.69,163.5,135.02,0.8,0.0,0.2709
79213,NTT,ngôn ngữ trung quốc,C00,2025,17.25,15.0,14.75,202.5,126.53,0.71,-0.0,0.9241
6569,QSC,an toàn thông tin,D01,2025,21.8,24.28,23.78,130.5,145.58,0.87,-1.49,0.1213
44329,SPS,tâm lý học,C00,2025,25.25,26.45,26.38,151.5,133.53,0.68,-0.39,0.2442
2191,DCQ,luật kinh tế,C00,2025,19.0,16.0,16.25,141.53,141.53,0.5,0.0,0.9399
2540,YDS,dược học,A01,2025,23.5,24.0,24.82,86.5,139.02,0.89,0.0,0.2108
4030,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,14.0,15.0,15.25,129.42,129.42,0.5,0.0,0.2227
5780,NLS,quản lý tài nguyên và môi trường,C00,2025,14.5,15.0,15.25,141.5,129.8,0.68,0.0,0.3208
35959,GTS,ngôn ngữ anh,D01,2025,27.6,24.5,24.75,145.54,145.54,0.5,-0.0,0.9453
23302,VLU,luật,C00,2025,13.75,15.0,15.38,135.5,137.77,0.73,-0.0,0.1638
1848,UFM,tài chính - ngân hàng,D01,2025,25.4,22.5,22.69,163.5,135.02,0.8,0.0,0.9376
17725,HVU,thú y,A00,2025,11.75,18.0,18.32,155.5,152.43,0.68,0.0,0.0014
257,YDS,y khoa,A00,2025,27.65,24.0,24.93,80.0,147.72,0.95,0.0,0.9382
6519,MBS,xã hội học,C00,2025,16.5,18.0,18.25,132.95,132.95,0.5,-0.0,0.148
16084,LPS,luật kinh tế,C00,2025,19.75,21.0,21.25,141.53,141.53,0.5,0.0,0.1824
24756,IUH,luật kinh tế,C00,2025,24.0,23.5,23.75,141.53,141.53,0.5,-0.0,0.5622
5543,SPK,công nghệ vật liệu,D01,2025,18.9,15.4,15.93,96.5,118.52,0.68,0.0,0.9512
15274,SPK,công nghệ kỹ thuật ô tô,D01,2025,19.05,16.0,16.12,172.5,141.77,0.68,0.0,0.9493
3839,QST,quản lý tài nguyên và môi trường,A01,2025,21.85,21.5,22.07,100.0,129.8,0.68,0.0,0.4452
2152,QSB,khoa học máy tính,D01,2025,21.9,21.0,21.25,122.69,122.69,0.5,0.0,0.657
6167,SPS,tâm lý học,C00,2025,24.0,26.45,26.38,151.5,133.53,0.68,-0.39,0.0847
98413,QSC,an toàn thông tin,D01,2025,23.6,24.28,23.78,130.5,145.58,0.87,-1.49,0.4551
7211,TYS,điều dưỡng,B00,2025,24.65,23.57,23.82,153.48,153.48,0.5,0.0,0.6964
64974,HSU,nghệ thuật,D01,2025,15.8,15.0,15.16,161.5,137.08,0.68,0.0,0.6548
12534,NTT,ngôn ngữ trung quốc,C00,2025,15.75,15.0,14.75,202.5,126.53,0.71,-0.0,0.7311
4595,HIU,ngôn ngữ trung quốc,C00,2025,17.0,15.0,15.25,126.53,126.53,0.5,-0.0,0.852
1451,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,15.75,15.0,15.25,129.42,129.42,0.5,0.0,0.6225
19503,HSU,nghệ thuật,D01,2025,21.4,15.0,15.16,161.5,137.08,0.68,0.0,0.9981
1570,NLS,quản lý tài nguyên và môi trường,C00,2025,17.75,15.0,15.25,141.5,129.8,0.68,0.0,0.9241
5133,VLU,luật,C00,2025,14.0,15.0,15.38,135.5,137.77,0.73,-0.0,0.201
4825,DCQ,luật kinh tế,C00,2025,18.5,16.0,16.25,141.53,141.53,0.5,0.0,0.9047
15655,NTT,ngôn ngữ trung quốc,C00,2025,14.0,15.0,14.75,202.5,126.53,0.71,-0.0,0.3208
10647,HVU,thú y,A00,2025,24.8,18.0,18.32,155.5,152.43,0.68,0.0,0.9985
29330,HVU,thú y,A00,2025,20.4,18.0,18.32,155.5,152.43,0.68,0.0,0.8889
12533,QSX,quản lý giáo dục,C00,2025,25.17,26.9,27.15,153.02,153.02,0.5,-0.0,0.1213
22248,QST,quản lý tài nguyên và môi trường,A00,2025,19.1,21.5,22.07,100.0,129.8,0.68,0.0,0.0488
4324,YDS,điều dưỡng,A00,2025,23.0,23.02,23.4,92.5,153.48,0.82,-0.61,0.4013
79769,LPS,luật kinh tế,C00,2025,24.0,21.0,21.25,141.53,141.53,0.5,0.0,0.9399
7981,MBS,xã hội học,C00,2025,20.25,18.0,18.25,132.95,132.95,0.5,-0.0,0.8808
6188,HIU,ngôn ngữ trung quốc,C00,2025,14.75,15.0,15.25,126.53,126.53,0.5,-0.0,0.3775
18436,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,15.5,15.0,15.25,129.42,129.42,0.5,0.0,0.5622
27055,KTA,công nghệ thông tin,A01,2025,26.2,23.8,24.05,132.31,132.31,0.5,-0.0,0.8957
4726,NLS,quản lý tài nguyên và môi trường,C00,2025,18.25,15.0,15.25,141.5,129.8,0.68,0.0,0.9526
5925,VLU,luật,C00,2025,14.25,15.0,15.38,135.5,137.77,0.73,-0.0,0.2442
9926,IUH,luật kinh tế,C00,2025,21.75,23.5,23.75,141.53,141.53,0.5,-0.0,0.1192
14265,SGD,sư phạm ngữ văn,C00,2025,11.25,28.11,28.36,139.2,139.2,0.5,0.0,0.0
11199,SPK,công nghệ sinh học,D01,2025,16.5,15.0,15.75,100.0,155.72,0.79,0.0,0.6792
14284,DCQ,luật kinh tế,C00,2025,18.25,16.0,16.25,141.53,141.53,0.5,0.0,0.8808
10512,QSX,quản lý giáo dục,C00,2025,18.25,26.9,27.15,153.02,153.02,0.5,-0.0,0.0001
10097,GTS,luật,D01,2025,23.95,21.0,21.25,137.77,137.77,0.5,-0.0,0.937
5756,QSB,trí tuệ nhân tạo,A00,2025,15.95,17.2,17.45,169.88,169.88,0.5,0.0,0.1824
6969,NTT,ngôn ngữ trung quốc,C00,2025,15.0,15.0,14.75,202.5,126.53,0.71,-0.0,0.5622
29996,SGD,sư phạm ngữ văn,C00,2025,22.75,28.11,28.36,139.2,139.2,0.5,0.0,0.0036
2357,MBS,xã hội học,C00,2025,16.0,18.0,18.25,132.95,132.95,0.5,-0.0,0.0953
5535,LPS,luật kinh tế,C00,2025,20.5,21.0,21.25,141.53,141.53,0.5,0.0,0.3208
14938,KTA,kiến trúc,A01,2025,19.15,21.0,21.25,134.55,134.55,0.5,0.0,0.1091
75748,UFM,tài chính - ngân hàng,D01,2025,25.35,22.5,22.69,163.5,135.02,0.8,0.0,0.9346
10909,QSX,quản lý giáo dục,C00,2025,10.75,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
5337,HIU,ngôn ngữ trung quốc,C00,2025,17.25,15.0,15.25,126.53,126.53,0.5,-0.0,0.8808
52158,GTS,kỹ thuật xây dựng,D01,2025,20.45,18.0,17.83,130.67,130.67,0.5,-0.6,0.9321
8600,SPS,tâm lý học,C00,2025,23.0,26.45,26.38,151.5,133.53,0.68,-0.39,0.0329
13294,IUH,luật kinh tế,C00,2025,25.25,23.5,23.75,141.53,141.53,0.5,-0.0,0.8176
62290,QSC,khoa học dữ liệu,D01,2025,23.4,27.5,27.75,135.6,135.6,0.5,-0.0,0.0127
288,QST,quản lý tài nguyên và môi trường,A01,2025,23.7,21.5,22.07,100.0,129.8,0.68,0.0,0.8362
5339,HSU,quan hệ công chúng,D01,2025,19.85,17.0,17.22,158.5,136.37,0.77,-0.0,0.9328
75621,UFM,tài chính - ngân hàng,D01,2025,25.3,22.5,22.69,163.5,135.02,0.8,0.0,0.9315
3812,HVU,thú y,B00,2025,24.95,18.0,18.32,155.5,152.43,0.68,0.0,0.9987
61867,HSU,nghệ thuật,D01,2025,12.55,15.0,15.16,161.5,137.08,0.68,0.0,0.0685
3698,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,14.5,15.0,15.25,129.42,129.42,0.5,0.0,0.3208
5374,SPK,công nghệ vật liệu,A00,2025,17.9,15.4,15.93,96.5,118.52,0.68,0.0,0.8776
12648,QSB,khoa học máy tính,D01,2025,19.4,21.0,21.25,122.69,122.69,0.5,0.0,0.1359
37245,QSC,trí tuệ nhân tạo,A01,2025,28.95,26.53,26.19,180.0,169.88,0.92,-1.06,0.9405
4682,KTA,công nghệ thông tin,D01,2025,23.4,23.8,24.05,132.31,132.31,0.5,-0.0,0.343
8463,YDS,điều dưỡng,A00,2025,23.25,23.02,23.4,92.5,153.48,0.82,-0.61,0.4626
4349,QST,quản lý tài nguyên và môi trường,A01,2025,23.85,21.5,22.07,100.0,129.8,0.68,0.0,0.8557
2655,SPS,tâm lý học,C00,2025,24.75,26.45,26.38,151.5,133.53,0.68,-0.39,0.1638
10965,YDS,điều dưỡng,A00,2025,23.2,23.02,23.4,92.5,153.48,0.82,-0.61,0.4502
9619,MBS,xã hội học,C00,2025,21.25,18.0,18.25,132.95,132.95,0.5,-0.0,0.9526
3902,SPK,công nghệ sinh học,D01,2025,15.5,15.0,15.75,100.0,155.72,0.79,0.0,0.4378
21623,SGD,sư phạm ngữ văn,C00,2025,7.5,28.11,28.36,139.2,139.2,0.5,0.0,0.0
8358,GTS,kỹ thuật xây dựng,D01,2025,8.3,18.0,17.83,130.67,130.67,0.5,-0.6,0.0001
1608,VLU,quản trị dịch vụ du lịch và lữ hành,C00,2025,18.75,15.33,15.91,116.5,129.42,0.68,0.2,0.9448
541,QSB,trí tuệ nhân tạo,A01,2025,19.2,17.2,17.45,169.88,169.88,0.5,0.0,0.852
60802,LPS,luật kinh tế,C00,2025,21.75,21.0,21.25,141.53,141.53,0.5,0.0,0.6225
30613,HSU,thiết kế thời trang,D01,2025,18.3,15.0,15.3,140.0,134.97,0.68,-0.0,0.9526
18524,QSX,quản lý giáo dục,C00,2025,24.75,26.9,27.15,153.02,153.02,0.5,-0.0,0.0832
12409,NLS,quản lý tài nguyên và môi trường,C00,2025,14.75,15.0,15.25,141.5,129.8,0.68,0.0,0.3775
23057,YDS,điều dưỡng,A00,2025,26.3,23.02,23.4,92.5,153.48,0.82,-0.61,0.9478
13191,UFM,tài chính - ngân hàng,D01,2025,25.95,22.5,22.69,163.5,135.02,0.8,0.0,0.963
198,QSC,khoa học dữ liệu và trí tuệ nhân tạo,D01,2025,25.4,28.3,28.66,176.5,160.12,0.92,0.0,0.037
50521,KTA,kiến trúc,A01,2025,23.9,21.0,21.25,134.55,134.55,0.5,0.0,0.934
18672,SGD,sư phạm ngữ văn,C00,2025,27.5,28.11,28.36,139.2,139.2,0.5,0.0,0.2973
2382,QST,quản lý tài nguyên và môi trường,A01,2025,24.1,21.5,22.07,100.0,129.8,0.68,0.0,0.8839
2694,HIU,quan hệ quốc tế,C00,2025,19.75,17.75,18.0,136.9,136.9,0.5,-0.0,0.852
12470,SPK,công nghệ kỹ thuật ô tô,D01,2025,19.0,16.0,16.12,172.5,141.77,0.68,0.0,0.9468
2596,QSB,khoa học máy tính,A00,2025,23.55,21.0,21.25,122.69,122.69,0.5,0.0,0.9089
7625,IUH,luật kinh tế,C00,2025,23.25,23.5,23.75,141.53,141.53,0.5,-0.0,0.3775
534,HVU,thú y,B00,2025,19.95,18.0,18.32,155.5,152.43,0.68,0.0,0.8362
6275,HSU,nghệ thuật,D01,2025,12.8,15.0,15.16,161.5,137.08,0.68,0.0,0.0863
7153,QSC,an toàn thông tin,D01,2025,19.9,24.28,23.78,130.5,145.58,0.87,-1.49,0.0202
6148,UFM,tài chính - ngân hàng,A00,2025,25.25,22.5,22.69,163.5,135.02,0.8,0.0,0.9282
16215,NTT,ngôn ngữ trung quốc,C00,2025,12.75,15.0,14.75,202.5,126.53,0.71,-0.0,0.1192
5137,GTS,luật,D01,2025,23.35,21.0,21.25,137.77,137.77,0.5,-0.0,0.8909
10773,MBS,xã hội học,C00,2025,20.0,18.0,18.25,132.95,132.95,0.5,-0.0,0.852
5765,KSA,quản trị nhân lực,C00,2025,20.25,18.0,18.25,126.77,126.77,0.5,0.0,0.8808
412,SPS,tâm lý học,C00,2025,25.75,26.45,26.38,151.5,133.53,0.68,-0.39,0.3475
5946,KTA,công nghệ thông tin,D01,2025,23.8,23.8,24.05,132.31,132.31,0.5,-0.0,0.4378
10243,TYS,điều dưỡng,B00,2025,24.75,23.57,23.82,153.48,153.48,0.5,0.0,0.7171
12803,VLU,tâm lý học,C00,2025,19.5,16.0,16.56,103.5,133.53,0.68,0.0,0.9498
12126,NTT,ngôn ngữ trung quốc,C00,2025,12.0,15.0,14.75,202.5,126.53,0.71,-0.0,0.0601
201,HVU,thú y,A00,2025,20.3,18.0,18.32,155.5,152.43,0.68,0.0,0.8787
12992,DCQ,luật kinh tế,C00,2025,16.75,16.0,16.25,141.53,141.53,0.5,0.0,0.6225
46086,QST,quản lý tài nguyên và môi trường,A01,2025,22.4,21.5,22.07,100.0,129.8,0.68,0.0,0.5818
827,NLS,quản lý tài nguyên và môi trường,C00,2025,14.75,15.0,15.25,141.5,129.8,0.68,0.0,0.3775
7992,QSX,quản lý giáo dục,C00,2025,12.75,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
19793,DCQ,luật kinh tế,C00,2025,16.5,16.0,16.25,141.53,141.53,0.5,0.0,0.5622
171,HIU,ngôn ngữ trung quốc,C00,2025,18.0,15.0,15.25,126.53,126.53,0.5,-0.0,0.9399
10220,LPS,luật kinh tế,C00,2025,24.0,21.0,21.25,141.53,141.53,0.5,0.0,0.9399
36646,YDS,dược học,A01,2025,24.3,24.0,24.82,86.5,139.02,0.89,0.0,0.3729
42030,SGD,sư phạm ngữ văn,C00,2025,10.5,28.11,28.36,139.2,139.2,0.5,0.0,0.0
26821,UFM,tài chính - ngân hàng,D01,2025,25.0,22.5,22.69,163.5,135.02,0.8,0.0,0.9097
5949,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,17.25,15.0,15.25,129.42,129.42,0.5,0.0,0.8808
10261,GTS,ngôn ngữ anh,A01,2025,27.7,24.5,24.75,145.54,145.54,0.5,-0.0,0.9503
5,NLS,quản lý tài nguyên và môi trường,C00,2025,14.0,15.0,15.25,141.5,129.8,0.68,0.0,0.2227
7540,DCQ,luật kinh tế,C00,2025,19.25,16.0,16.25,141.53,141.53,0.5,0.0,0.9526
11623,VLU,luật,C00,2025,13.75,15.0,15.38,135.5,137.77,0.73,-0.0,0.1638
59303,QSB,khoa học máy tính,D01,2025,21.0,21.0,21.25,122.69,122.69,0.5,0.0,0.4378
4102,IUH,luật kinh tế,C00,2025,21.75,23.5,23.75,141.53,141.53,0.5,-0.0,0.1192
6472,MBS,xã hội học,C00,2025,18.0,18.0,18.25,132.95,132.95,0.5,-0.0,0.4378
30453,HVU,thú y,B00,2025,19.65,18.0,18.32,155.5,152.43,0.68,0.0,0.7908
1858,NTT,ngôn ngữ trung quốc,C00,2025,17.0,15.0,14.75,202.5,126.53,0.71,-0.0,0.9047
7220,LPS,luật kinh tế,C00,2025,23.25,21.0,21.25,141.53,141.53,0.5,0.0,0.8808
5597,SPS,tâm lý học,C00,2025,25.25,26.45,26.38,151.5,133.53,0.68,-0.39,0.2442
2922,HIU,ngôn ngữ trung quốc,C00,2025,15.75,15.0,15.25,126.53,126.53,0.5,-0.0,0.6225
4768,SPK,công nghệ sinh học,D01,2025,17.85,15.0,15.75,100.0,155.72,0.79,0.0,0.8909
8038,IUH,luật kinh tế,C00,2025,21.75,23.5,23.75,141.53,141.53,0.5,-0.0,0.1192
4804,HSU,quan hệ công chúng,D01,2025,19.9,17.0,17.22,158.5,136.37,0.77,-0.0,0.9358
34911,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,16.25,15.0,15.25,129.42,129.42,0.5,0.0,0.7311
7427,QST,quản lý tài nguyên và môi trường,A00,2025,24.4,21.5,22.07,100.0,129.8,0.68,0.0,0.9113
