StudentID,Toan,NguVan,VatLy,HoaHoc,SinhHoc,LichSu,DiaLy,GDCD,NgoaiNgu,Interests,Tohopthi,Major_1,Score_1,Subject_Group_1,Major_2,Score_2,Subject_Group_2,Major_3,Score_3,Subject_Group_3
S04627,7.8,9.0,8.0,8.0,6.5,,,,7.8,"Môi trường,Điện tử,Sáng tạo",TN,tự động hóa,0.578,D01,kỹ thuật phần mềm,0.578,D01,digital marketing,0.578,D01
S04628,8.8,9.0,8.5,9.75,7.0,,,,5.8,"Y học,Sáng tạo,Phân tích dữ liệu",TN,kỹ thuật phần mềm,0.711,A00,digital marketing,0.711,A00,răng - hàm - mặt,0.701,A00
S04629,5.6,8.5,,,,4.5,5.75,9.5,3.8,"Thiết kế,Dịch vụ khách hàng,Truyền thông",XH,nghệ thuật,0.549,D01,quản trị dịch vụ du lịch và lữ hành,0.531,D66,digital marketing,0.515,C04
S04630,7.0,8.75,,,,7.5,8.25,8.0,5.8,"Kinh doanh,Truyền thông,Văn hóa",XH,quản trị kinh doanh quốc tế,0.663,C20,marketing,0.66,C04,quan hệ công chúng,0.624,D14
S04631,6.6,9.0,,,,8.75,8.0,9.25,7.4,"Trò chơi điện tử,Văn học,Văn hóa",XH,ngôn ngữ pháp,0.617,D01,quản trị dịch vụ du lịch và lữ hành,0.582,D66,công nghệ thông tin,0.581,C14
S04632,8.4,8.0,7.75,7.5,6.5,,,,4.6,"Kỹ thuật,Thiên nhiên,Lập trình",TN,kỹ thuật môi trường,0.655,A00,tự động hóa,0.565,A00,kỹ thuật phần mềm,0.565,A00
S04633,3.6,6.0,,,,4.5,5.25,6.25,3.8,"Đọc sách,Văn hóa,Động vật",XH,ngôn ngữ anh,0.521,D15,quản trị kinh doanh quốc tế,0.463,C20,quản trị dịch vụ du lịch và lữ hành,0.441,D15
S04634,4.2,5.75,,,,3.75,6.25,6.25,3.4,"Quản lý,Trò chơi điện tử,Tài chính",XH,kế toán,0.543,A09,quản lý tài nguyên và môi trường,0.483,C20,quản trị kinh doanh quốc tế,0.473,C20
S04635,8.2,9.0,,,,8.25,8.5,9.0,8.2,"Văn hóa,Phân tích dữ liệu,Thể thao",XH,thiết kế thời trang,0.649,D14,an toàn thông tin,0.599,C14,kỹ thuật phần mềm,0.599,C14
S04636,8.6,9.0,,,,5.25,7.25,8.5,7.8,"Kỹ thuật,Trò chơi điện tử,Truyền thông",XH,công nghệ thông tin,0.598,C14,digital marketing,0.589,D01,marketing,0.579,D01
S04637,3.8,8.0,,,,7.5,7.5,8.25,4.2,"Ẩm thực,Truyền thông,Giáo dục",XH,digital marketing,0.507,C04,quan hệ công chúng,0.493,D14,ngôn ngữ hàn quốc,0.483,D66
S04638,8.0,8.75,,,,7.0,8.25,8.5,8.0,"Kỹ thuật,Lãnh đạo,Ngoại ngữ",XH,quản trị dịch vụ du lịch và lữ hành,0.577,D66,quản trị khách sạn,0.573,D15,kỹ thuật môi trường,0.57,D01
S04639,7.8,7.0,,,,6.75,6.75,8.0,2.0,"Thể thao,Kinh doanh,Kỹ thuật",XH,tài chính - ngân hàng,0.531,A08,marketing,0.527,C04,quản trị kinh doanh quốc tế,0.52,C20
S04640,6.6,7.5,,,,5.5,7.5,8.75,4.0,"Lãnh đạo,Quảng cáo,Bảo mật thông tin",XH,an toàn thông tin,0.555,C14,digital marketing,0.538,C04,marketing,0.528,C04
S04641,5.6,7.25,,,,6.25,9.0,8.25,5.0,"Văn hóa,Ẩm thực,Trò chơi điện tử",XH,quản trị kinh doanh quốc tế,0.557,C20,công nghệ thông tin,0.531,C14,quản trị dịch vụ du lịch và lữ hành,0.531,C04
S04642,5.2,7.5,,,,5.25,7.0,7.5,3.4,"Dạy học,Ẩm thực,Trò chơi điện tử",XH,công nghệ thông tin,0.519,C14,công nghệ thực phẩm,0.455,D01,quản lý tài nguyên và môi trường,0.333,C20
S04643,7.6,5.5,6.5,7.75,6.75,,,,5.8,"Nông nghiệp,Thiên nhiên,Bảo mật thông tin",TN,nông nghiệp,0.605,B00,an toàn thông tin,0.541,A00,kỹ thuật môi trường,0.535,B00
S04644,7.2,9.25,,,,6.75,9.75,9.75,6.4,"Văn học,Thiết kế,Lãnh đạo",XH,công nghệ kỹ thuật ô tô,0.579,C04,quản lý giáo dục,0.559,C04,kỹ thuật xây dựng,0.551,D84
S04645,8.6,7.25,4.25,8.5,8.75,,,,5.8,"Động vật,Cơ khí,Phân tích dữ liệu",TN,tự động hóa,0.595,B00,công nghệ thông tin,0.595,B00,digital marketing,0.595,B00
S04646,6.2,6.0,,,,6.0,5.0,7.5,4.4,"Văn hóa,Thể thao,Khoa học",XH,thiết kế thời trang,0.531,D01,quản lý tài nguyên và môi trường,0.487,C20,quản trị dịch vụ du lịch và lữ hành,0.481,D84
S04647,5.6,5.5,,,,4.75,5.25,6.75,2.8,"Luật pháp,Giáo dục,Môi trường",XH,quản lý tài nguyên và môi trường,0.473,C20,công nghệ sinh học,0.458,C04,hóa học,0.438,C04
S04648,4.4,6.5,,,,4.75,6.0,7.5,5.4,"Lãnh đạo,Thiết kế,Cơ khí",XH,công nghệ kỹ thuật ô tô,0.555,C04,kỹ thuật xây dựng,0.471,D84,tự động hóa,0.467,D01
S04649,7.2,8.25,,,,9.5,9.75,8.0,6.4,"Luật pháp,Văn hóa,Truyền thông",XH,nghệ thuật,0.632,D14,ngôn ngữ hàn quốc,0.632,D14,digital marketing,0.586,C04
S04650,7.6,4.75,,,,6.75,6.75,6.5,5.8,"Văn hóa,Luật pháp,Dạy học",XH,quản trị dịch vụ du lịch và lữ hành,0.505,D84,ngôn ngữ anh,0.489,D09,quản trị kinh doanh quốc tế,0.485,C04
S04651,5.2,9.5,,,,9.5,9.75,9.0,3.4,"Ngoại ngữ,Sáng tạo,Lãnh đạo",XH,quản trị kinh doanh quốc tế,0.607,C20,digital marketing,0.576,C04,marketing,0.566,C04
S04652,6.8,6.75,,,,6.75,7.25,9.5,6.6,"Ẩm thực,Thể thao,Toán học",XH,khoa học máy tính,0.557,C14,kỹ thuật xây dựng,0.545,D84,tài chính - ngân hàng,0.537,A08
S04653,6.2,6.5,,,,5.25,7.0,6.0,2.2,"Luật pháp,Chính trị,Kỹ thuật",XH,công nghệ kỹ thuật ô tô,0.493,C04,quan hệ quốc tế,0.429,D15,digital marketing,0.313,C04
S04654,2.8,7.25,,,,5.0,7.5,7.75,2.0,"Giáo dục,Thể thao,Quản lý",XH,quản lý tài nguyên và môi trường,0.54,C20,quản trị kinh doanh quốc tế,0.53,C20,quản trị dịch vụ du lịch và lữ hành,0.467,D66
S04655,7.4,8.0,8.0,6.25,7.25,,,,6.0,"Thiên nhiên,Hóa học,Sáng tạo",TN,công nghệ thực phẩm,0.629,A00,công nghệ sinh học,0.542,A02,kỹ thuật phần mềm,0.539,A00
S04656,8.4,8.0,8.0,4.0,4.0,,,,6.0,"Y học,Phân tích dữ liệu,Động vật",TN,thú y,0.639,D01,khoa học dữ liệu và trí tuệ nhân tạo,0.559,A01,an toàn thông tin,0.549,D01
S04657,8.0,8.75,8.5,7.75,7.0,,,,8.0,"Toán học,Du lịch,Sáng tạo",TN,kiến trúc,0.66,D01,khoa học dữ liệu và trí tuệ nhân tạo,0.59,D01,kỹ thuật phần mềm,0.58,D01
S04658,7.8,6.75,6.5,4.5,7.25,,,,7.2,"Lập trình,Hóa học,Bảo mật thông tin",TN,an toàn thông tin,0.54,D01,tự động hóa,0.54,D01,kỹ thuật phần mềm,0.54,D01
S04659,7.8,7.0,,,,5.75,6.75,9.0,9.0,"Ngoại ngữ,Quảng cáo,Dịch vụ khách hàng",XH,quản trị dịch vụ du lịch và lữ hành,0.684,D84,quản trị khách sạn,0.657,D01,digital marketing,0.567,D01
S04660,7.2,7.5,,,,7.0,7.75,8.5,4.6,"Đọc sách,Quảng cáo,Phân tích dữ liệu",XH,digital marketing,0.649,C04,an toàn thông tin,0.559,C14,kỹ thuật phần mềm,0.559,C14
S04661,5.2,8.25,,,,6.75,6.75,8.25,4.2,"Tài chính,Quảng cáo,Truyền thông",XH,digital marketing,0.619,C04,marketing,0.609,C04,quan hệ công chúng,0.586,D14
S04662,6.8,7.75,,,,7.0,8.75,8.5,8.2,"Ngoại ngữ,Giúp đỡ người khác,Ẩm thực",XH,tâm lý học,0.573,C20,quản trị khách sạn,0.569,D15,quản trị dịch vụ du lịch và lữ hành,0.569,D15
S04663,5.8,7.25,,,,8.25,7.5,8.75,3.8,"Tài chính,Du lịch,Nghiên cứu",XH,ngôn ngữ trung quốc,0.567,D14,quản lý tài nguyên và môi trường,0.553,C20,kiểm toán,0.545,D01
S04664,7.4,9.0,,,,5.75,6.5,8.25,7.2,"Luật pháp,Dịch vụ khách hàng,Sáng tạo",XH,kỹ thuật phần mềm,0.579,C14,quản trị dịch vụ du lịch và lữ hành,0.566,D66,digital marketing,0.565,D01
S04665,5.6,8.0,,,,5.5,7.75,7.75,5.6,"Nghệ thuật,Truyền thông,Dạy học",XH,nghệ thuật,0.566,D01,digital marketing,0.535,C04,marketing,0.525,C04
S04666,6.8,8.5,,,,8.0,8.25,9.0,6.6,"Sáng tạo,Thiết kế,Giáo dục",XH,thiết kế đồ họa,0.628,D14,thiết kế nội thất,0.628,D14,kiến trúc,0.622,D01
S04667,8.6,7.5,8.75,6.75,7.75,,,,7.8,"Bảo mật thông tin,Phân tích dữ liệu,Tự động hóa",TN,an toàn thông tin,0.685,A01,trí tuệ nhân tạo,0.685,A01,khoa học dữ liệu và trí tuệ nhân tạo,0.595,A01
S04668,8.4,7.0,8.5,5.5,6.75,,,,9.6,"Phân tích dữ liệu,Nghiên cứu,Giao tiếp",TN,tâm lý học,0.793,A01,luật,0.773,A01,xã hội học,0.763,A01
S04669,5.0,6.75,,,,7.25,8.0,8.5,4.8,"Kinh doanh,Dạy học,Nông nghiệp",XH,quản trị kinh doanh quốc tế,0.54,C20,luật kinh tế,0.53,C20,tài chính - ngân hàng,0.507,A08
S04670,6.8,6.75,8.5,6.5,4.75,,,,5.8,"Điện tử,Hóa học,Quảng cáo",TN,tự động hóa,0.541,A00,digital marketing,0.541,A00,marketing,0.531,A00
S04671,7.0,7.5,6.0,7.75,5.75,,,,7.2,"Nông nghiệp,Thống kê,Tự động hóa",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.549,D01,tự động hóa,0.543,D07,khoa học dữ liệu,0.543,D07
S04672,7.4,8.5,,,,4.75,5.75,6.5,,"Trò chơi điện tử,Truyền thông,Chính trị",GDTXXH,công nghệ thông tin,0.549,C14,digital marketing,0.539,C04,marketing,0.529,C04
S04673,6.4,7.5,,,,5.75,7.25,8.5,6.0,"Ngoại ngữ,Ẩm thực,Hóa học",XH,công nghệ thực phẩm,0.605,D01,quản trị kinh doanh quốc tế,0.54,C20,quản trị dịch vụ du lịch và lữ hành,0.533,D66
S04674,8.0,5.5,5.75,6.0,4.5,,,,4.6,"Điện tử,Phân tích dữ liệu,Động vật",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.523,A00,an toàn thông tin,0.513,A00,tự động hóa,0.513,A00
S04675,6.6,8.5,,,,6.5,6.75,8.25,3.2,"Dịch vụ khách hàng,Giúp đỡ người khác,Văn học",XH,quản trị dịch vụ du lịch và lữ hành,0.531,C04,quản trị khách sạn,0.486,D15,tâm lý học,0.484,D01
S04676,5.6,6.5,,,,4.5,6.5,7.5,2.6,"Dạy học,Tài chính,Nghệ thuật",XH,kế toán,0.481,A09,tài chính - ngân hàng,0.478,C04,quản lý tài nguyên và môi trường,0.313,C20
S04677,5.8,8.25,,,,6.75,7.5,8.5,4.2,"Dạy học,Giáo dục,Sáng tạo",XH,kỹ thuật phần mềm,0.551,C14,digital marketing,0.537,C04,marketing,0.527,C04
S04678,7.6,9.0,,,,6.25,6.0,8.25,6.6,"Thể thao,Sáng tạo,Văn hóa",XH,thiết kế thời trang,0.719,D01,nghệ thuật,0.619,D01,kỹ thuật phần mềm,0.581,C14
S04679,4.4,8.75,,,,7.25,7.25,9.25,3.2,"Sáng tạo,Văn hóa,Dịch vụ khách hàng",XH,quản trị dịch vụ du lịch và lữ hành,0.623,D66,quản trị kinh doanh quốc tế,0.567,C20,thiết kế thời trang,0.566,D14
S04680,4.4,8.0,,,,5.5,5.25,7.0,1.8,"Ẩm thực,Ngoại ngữ,Truyền thông",XH,ngôn ngữ hàn quốc,0.534,D66,quản trị kinh doanh quốc tế,0.5,C20,quản trị khách sạn,0.444,D14
S04681,8.6,7.0,9.0,9.0,6.5,,,,4.4,"Kỹ thuật,Xây dựng,Thống kê",TN,kỹ thuật xây dựng,0.695,A00,khoa học dữ liệu và trí tuệ nhân tạo,0.615,A00,khoa học dữ liệu,0.605,A00
S04682,6.0,7.0,,,,6.0,7.5,8.0,4.8,"Thiết kế,Nghệ thuật,Khoa học",XH,công nghệ vật liệu,0.567,D01,kiến trúc,0.567,D01,thiết kế đồ họa,0.557,D01
S04683,9.0,8.0,8.75,9.75,8.25,,,,4.8,"Toán học,Văn học,Nông nghiệp",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.627,A00,trí tuệ nhân tạo,0.617,A00,khoa học dữ liệu,0.617,A00
S04684,7.6,7.25,6.75,6.75,6.5,,,,8.0,"Giao tiếp,Động vật,Cơ khí",TN,tự động hóa,0.555,D01,logistics và quản lý chuỗi cung ứng,0.555,D01,marketing,0.545,D01
S04685,4.8,6.5,1.25,5.5,5.5,,,,2.8,"Chăm sóc sức khỏe,Toán học,Máy tính",TN,quản lý bệnh viện,0.464,B03,tài chính - ngân hàng,0.463,C08,công nghệ thông tin,0.461,B00
S04686,7.2,8.0,,,,4.75,6.5,7.75,4.4,"Giáo dục,Luật pháp,Sáng tạo",XH,kỹ thuật phần mềm,0.556,C14,digital marketing,0.539,C04,marketing,0.529,C04
S04687,6.8,7.5,4.75,4.5,7.0,,,,4.0,"Nghiên cứu,Lập trình,Luật pháp",TN,luật kinh tế,0.564,D01,công nghệ sinh học,0.524,B03,tâm lý học,0.524,B03
S04688,7.4,8.25,,,,6.75,7.75,8.5,9.0,"Sáng tạo,Tài chính,Du lịch",XH,quản trị dịch vụ du lịch và lữ hành,0.583,D66,kỹ thuật phần mềm,0.579,D01,digital marketing,0.579,D01
S04689,8.2,8.75,8.0,8.75,8.25,,,,6.4,"Tự động hóa,Sáng tạo,Phân tích dữ liệu",TN,digital marketing,0.686,B00,kỹ thuật phần mềm,0.683,A00,trí tuệ nhân tạo,0.683,A00
S04690,7.4,8.0,6.75,6.0,7.0,,,,5.0,"Môi trường,Lập trình,Truyền thông",TN,công nghệ sinh học,0.539,B03,tự động hóa,0.522,D01,kỹ thuật phần mềm,0.522,D01
S04691,5.2,7.0,,,,8.5,7.0,8.25,3.8,"Luật pháp,Tài chính,Thiết kế",XH,tài chính - ngân hàng,0.523,A08,luật kinh tế,0.517,C20,kế toán,0.493,A09
S04692,7.4,8.75,,,,7.75,8.0,8.5,9.0,"Sáng tạo,Nghệ thuật,Thể thao",XH,thiết kế thời trang,0.75,D14,kiến trúc,0.665,D01,thiết kế đồ họa,0.66,D14
S04693,7.0,9.0,,,,7.75,9.0,9.5,8.6,"Kinh doanh,Truyền thông,Văn hóa",XH,quản trị kinh doanh quốc tế,0.697,C20,marketing,0.673,C04,ngôn ngữ hàn quốc,0.671,D66
S04694,8.4,8.5,7.25,9.0,8.75,,,,,"Điện tử,Toán học,Nông nghiệp",GDTXTN,kỹ thuật điện - điện tử,0.669,A00,tự động hóa,0.599,B00,khoa học dữ liệu và trí tuệ nhân tạo,0.589,A00
S04695,8.0,8.25,6.75,9.75,8.0,,,,8.6,"Cơ khí,Thiên nhiên,Sáng tạo",TN,tự động hóa,0.601,D07,kỹ thuật phần mềm,0.601,D07,digital marketing,0.601,D07
S04696,7.2,5.75,4.5,5.25,4.0,,,,,"Điện tử,Thiên nhiên,Chăm sóc sức khỏe",GDTXTN,tự động hóa,0.476,A00,thú y,0.466,A00,kỹ thuật môi trường,0.466,A00
S04697,7.4,7.0,,,,5.75,7.25,5.5,3.8,"Dạy học,Chính trị,Ngoại ngữ",XH,quan hệ quốc tế,0.563,D01,quản trị dịch vụ du lịch và lữ hành,0.529,C04,quản trị kinh doanh quốc tế,0.519,C04
S04698,5.0,5.75,,,,7.0,5.25,7.5,4.4,"Thiết kế,Chính trị,Trò chơi điện tử",XH,kỹ thuật xây dựng,0.465,D84,công nghệ thông tin,0.452,D01,thiết kế đồ họa,0.449,D14
S04699,8.2,6.75,8.25,7.0,4.75,,,,4.6,"Toán học,Hóa học,Xây dựng",TN,kỹ thuật xây dựng,0.653,A00,kiến trúc,0.611,A01,khoa học dữ liệu và trí tuệ nhân tạo,0.573,A00
S04700,4.0,6.5,,,,3.5,4.75,7.5,4.4,"Văn hóa,Chính trị,Lập trình",XH,quan hệ quốc tế,0.529,D15,quản trị dịch vụ du lịch và lữ hành,0.485,D66,quản trị kinh doanh quốc tế,0.48,C20
S04701,6.0,7.25,6.5,7.0,7.0,,,,6.4,"Tự động hóa,Nghiên cứu,Cơ khí",TN,tự động hóa,0.617,B00,công nghệ kỹ thuật ô tô,0.597,B00,công nghệ thực phẩm,0.523,C08
S04702,8.4,7.0,8.25,7.5,7.5,,,,9.0,"Giao tiếp,Thống kê,Cơ khí",TN,xã hội học,0.652,A01,khoa học dữ liệu và trí tuệ nhân tạo,0.602,A01,tự động hóa,0.592,A01
S04703,7.6,6.0,,,,6.5,7.75,9.25,4.0,"Giúp đỡ người khác,Văn hóa,Tự động hóa",XH,quản trị kinh doanh quốc tế,0.537,C20,quản trị dịch vụ du lịch và lữ hành,0.525,C04,công nghệ kỹ thuật ô tô,0.515,C04
S04704,7.4,7.5,,,,9.75,8.25,8.0,8.2,"Thiết kế,Ngoại ngữ,Quảng cáo",XH,quản trị khách sạn,0.579,D14,quản trị dịch vụ du lịch và lữ hành,0.579,D14,quan hệ công chúng,0.569,D14
S04705,8.2,9.25,6.0,6.0,7.0,,,,8.8,"Máy tính,Nông nghiệp,Văn học",TN,an toàn thông tin,0.6,D01,kỹ thuật phần mềm,0.6,D01,công nghệ thông tin,0.6,D01
S04706,6.4,6.25,,,,5.25,5.5,6.5,5.2,"Luật pháp,Giúp đỡ người khác,Du lịch",XH,quản trị dịch vụ du lịch và lữ hành,0.482,C04,quản trị khách sạn,0.478,D01,tâm lý học,0.478,D01
S04707,5.6,7.5,,,,8.5,7.75,8.75,3.2,"Quảng cáo,Lãnh đạo,Quản lý",XH,quản lý tài nguyên và môi trường,0.56,C20,quản lý bệnh viện,0.557,D01,quản trị kinh doanh quốc tế,0.55,C20
S04708,3.8,6.25,,,,5.25,4.5,6.0,3.8,"Dạy học,Giao tiếp,Du lịch",XH,quản trị khách sạn,0.544,D14,ngôn ngữ hàn quốc,0.524,D66,ngôn ngữ anh,0.524,D14
S04709,5.8,6.5,6.0,4.75,6.0,,,,5.0,"Nghiên cứu,Máy tính,Phân tích dữ liệu",TN,thống kê,0.651,D01,khoa học dữ liệu và trí tuệ nhân tạo,0.591,D01,tâm lý học,0.584,B03
S04710,6.4,6.5,6.75,6.0,6.5,,,,5.4,"Bảo mật thông tin,Cơ khí,Xây dựng",TN,tự động hóa,0.505,A00,kỹ thuật xây dựng,0.502,A02,công nghệ kỹ thuật ô tô,0.485,A00
S04711,8.2,6.0,7.0,7.25,6.25,,,,6.2,"Cơ khí,Y học,Phân tích dữ liệu",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.559,A00,an toàn thông tin,0.549,A00,tự động hóa,0.549,A00
S04712,6.2,8.0,7.75,6.25,7.0,,,,6.0,"Lập trình,Điện tử,Văn học",TN,tự động hóa,0.619,A00,kỹ thuật phần mềm,0.519,A00,trí tuệ nhân tạo,0.519,A00
S04713,4.4,5.5,,,,3.75,6.0,7.75,3.8,"Quản lý,Tài chính,Thiên nhiên",XH,quản lý tài nguyên và môi trường,0.597,C20,kế toán,0.562,A09,quản trị kinh doanh quốc tế,0.487,C20
S04714,6.4,8.5,,,,7.75,8.75,7.5,5.4,"Dạy học,Nghệ thuật,Truyền thông",XH,nghệ thuật,0.599,D14,digital marketing,0.565,C04,marketing,0.555,C04
S04715,6.4,7.5,,,,7.25,6.25,8.5,4.6,"Thể thao,Quản lý,Thiên nhiên",XH,quản lý tài nguyên và môi trường,0.637,C20,quản lý đất đai,0.567,D01,quản trị kinh doanh quốc tế,0.527,C20
S04716,5.0,6.75,,,,5.5,4.75,6.0,5.2,"Thể thao,Du lịch,Hóa học",XH,quản trị dịch vụ du lịch và lữ hành,0.479,D66,quản trị khách sạn,0.473,D14,công nghệ sinh học,0.466,D01
S04717,6.2,8.75,,,,6.0,7.0,9.0,3.6,"Quảng cáo,Sáng tạo,Quản lý",XH,digital marketing,0.643,C04,marketing,0.633,C04,quan hệ công chúng,0.577,D01
S04718,4.2,5.75,,,,6.0,7.0,7.25,3.6,"Giúp đỡ người khác,Nghệ thuật,Kinh doanh",XH,quản trị kinh doanh quốc tế,0.497,C20,tài chính - ngân hàng,0.463,A08,tâm lý học,0.445,D14
S04719,8.0,6.25,6.25,7.5,6.75,,,,5.0,"Máy tính,Lập trình,Toán học",TN,khoa học máy tính,0.74,A00,công nghệ thông tin,0.647,B00,kỹ thuật phần mềm,0.64,A00
S04720,8.2,8.0,8.5,6.75,7.5,,,,7.6,"Truyền thông,Phân tích dữ liệu,Hóa học",TN,digital marketing,0.674,A01,hóa học,0.644,A01,khoa học dữ liệu và trí tuệ nhân tạo,0.584,A01
S04721,6.2,8.5,,,,7.5,8.0,8.75,3.6,"Truyền thông,Giao tiếp,Dịch vụ khách hàng",XH,marketing,0.643,C04,quản trị khách sạn,0.608,D15,quan hệ công chúng,0.591,D14
S04722,8.6,8.0,,,,7.5,8.5,8.5,5.6,"Sáng tạo,Kỹ thuật,Quảng cáo",XH,digital marketing,0.685,C04,marketing,0.675,C04,quan hệ công chúng,0.626,D01
S04723,5.6,7.5,,,,5.75,6.75,7.25,5.4,"Luật pháp,Phân tích dữ liệu,Tự động hóa",XH,luật kinh tế,0.607,C20,an toàn thông tin,0.521,C14,công nghệ thông tin,0.521,C14
S04724,5.6,7.75,,,,10.0,9.25,8.75,5.2,"Chính trị,Hóa học,Ẩm thực",XH,công nghệ thực phẩm,0.587,D01,công nghệ sinh học,0.541,C04,quan hệ quốc tế,0.526,D14
S04725,7.6,7.33,5.0,7.0,7.75,,,,6.4,"Môi trường,Toán học,Sáng tạo",TN,kiến trúc,0.614,D01,digital marketing,0.548,B00,khoa học dữ liệu và trí tuệ nhân tạo,0.544,D01
S04726,4.6,7.5,,,,8.5,6.0,7.25,2.6,"Văn học,Giáo dục,Đọc sách",XH,ngôn ngữ anh,0.468,D14,quản lý tài nguyên và môi trường,0.317,C20,an toàn thông tin,0.308,C14
S04727,3.6,6.0,,,,4.25,4.0,4.25,3.4,"Lãnh đạo,Dạy học,Động vật",XH,,0.0,,,0.0,,,0.0,
S04728,6.8,7.0,3.0,4.75,6.25,,,,4.2,"Xây dựng,Khoa học,Kinh doanh",TN,công nghệ sinh học,0.507,B03,tâm lý học,0.507,B03,quản trị kinh doanh quốc tế,0.497,B03
S04729,8.2,8.25,8.25,6.0,6.5,,,,8.6,"Chăm sóc sức khỏe,Văn học,Máy tính",TN,an toàn thông tin,0.584,A01,kỹ thuật phần mềm,0.584,D01,công nghệ thông tin,0.584,A01
S04730,6.2,8.0,,,,6.0,7.75,7.75,7.6,"Dịch vụ khách hàng,Tài chính,Sáng tạo",XH,bảo hiểm,0.611,D01,quản trị khách sạn,0.551,D15,quản trị dịch vụ du lịch và lữ hành,0.551,D15
S04731,7.8,6.75,8.25,6.75,5.25,,,,5.2,"Xây dựng,Công nghệ,Giúp đỡ người khác",TN,kỹ thuật xây dựng,0.644,A00,khoa học dữ liệu và trí tuệ nhân tạo,0.564,A00,an toàn thông tin,0.554,A00
S04732,7.0,9.5,,,,8.75,8.25,8.5,5.8,"Luật pháp,Truyền thông,Trò chơi điện tử",XH,công nghệ thông tin,0.583,C14,digital marketing,0.58,C04,marketing,0.57,C04
S04733,2.6,4.75,,,,4.25,4.25,6.5,3.2,"Giáo dục,Lãnh đạo,Toán học",XH,quản lý tài nguyên và môi trường,0.247,C20,quản trị kinh doanh quốc tế,0.237,C20,,0.0,
S04734,7.4,8.25,4.75,7.0,8.75,,,,8.2,"Thống kê,Ngoại ngữ,Văn học",TN,ngôn ngữ pháp,0.628,D01,khoa học dữ liệu và trí tuệ nhân tạo,0.578,D01,khoa học dữ liệu,0.568,D01
S04735,7.2,8.25,,,,8.25,9.5,9.25,4.4,"Truyền thông,Lãnh đạo,Quản lý",XH,quản lý giáo dục,0.643,C04,quản lý bệnh viện,0.605,D01,quản lý tài nguyên và môi trường,0.6,C20
S04736,7.6,9.5,7.25,8.0,7.25,,,,8.6,"Nghiên cứu,Du lịch,Bảo mật thông tin",TN,an toàn thông tin,0.693,D01,ngôn ngữ trung quốc,0.653,D01,khoa học dữ liệu và trí tuệ nhân tạo,0.603,D01
S04737,6.8,7.25,6.75,7.5,4.0,,,,3.8,"Nghiên cứu,Hóa học,Bảo mật thông tin",TN,an toàn thông tin,0.631,A00,công nghệ sinh học,0.621,A00,dược học,0.621,A00
S04738,7.0,7.25,6.5,7.25,6.25,,,,,"Điện tử,Chăm sóc sức khỏe,Thống kê",GDTXTN,khoa học dữ liệu và trí tuệ nhân tạo,0.537,A00,tự động hóa,0.527,A00,khoa học dữ liệu,0.527,A00
S04739,8.2,7.75,8.5,7.75,7.0,,,,4.6,"Nông nghiệp,Y học,Toán học",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.586,A00,trí tuệ nhân tạo,0.576,A00,khoa học dữ liệu,0.576,A00
S04740,4.6,6.5,,,,7.75,7.0,7.75,6.6,"Lãnh đạo,Thể thao,Ẩm thực",XH,thiết kế thời trang,0.488,D14,quản lý bệnh viện,0.476,D01,công nghệ thực phẩm,0.476,D01
S04741,9.2,5.75,8.75,5.75,6.25,,,,7.6,"Hóa học,Y học,Phân tích dữ liệu",TN,dược học,0.681,A01,hóa học,0.661,A01,khoa học dữ liệu và trí tuệ nhân tạo,0.601,A01
