Ngành,Mức điểm đầu vào,Trường đại học,Điểm chuẩn,Tổ hợp,Năm,Ghi chú,Môn nhân hệ số 2
ngôn ngữ hàn quốc,Trung bình,Đại học Sư phạm TP.HCM,25.02,D01,2024,,
ngôn ngữ hàn quốc,Trung bình,Đại học Sư phạm TP.HCM,25.02,D78,2024,,
ngôn ngữ hàn quốc,Trung bình,Đại học Sư phạm TP.HCM,25.02,D96,2024,,
ngôn ngữ hàn quốc,Trung bình,Đại học Sư phạm TP.HCM,25.02,DD2,2024,,
ngôn ngữ nhật,Trung bình,Đại học Sư phạm TP.HCM,23.77,D01,2024,,
ngôn ngữ nhật,Trung bình,Đại học Sư phạm TP.HCM,23.77,D06,2024,,
ngôn ngữ pháp,Trung bình,Đại học Sư phạm TP.HCM,22.7,D01,2024,,
ngôn ngữ pháp,Trung bình,Đại học Sư phạm TP.HCM,22.7,D03,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Sư phạm TP.HCM,26.74,D01,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Sư phạm TP.HCM,26.74,D04,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Sư phạm TP.HCM,25.05,D01,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Sư phạm TP.HCM,25.05,D04,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Sư phạm TP.HCM,26.14,D04,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Sư phạm TP.HCM,26.14,D01,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Sư phạm TP.HCM,26.14,D14,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Sư phạm TP.HCM,26.14,D11,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Sư phạm TP.HCM,22.0,A01,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Sư phạm TP.HCM,22.0,D01,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Sư phạm TP.HCM,22.0,D09,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Sư phạm TP.HCM,22.0,D10,2024,,
quản lý giáo dục,Cao,Đại học Sư phạm TP.HCM,25.22,D01,2024,,
quản lý giáo dục,Cao,Đại học Sư phạm TP.HCM,25.22,A00,2024,,
quản lý giáo dục,Cao,Đại học Sư phạm TP.HCM,25.22,A01,2024,,
quản lý giáo dục,Cao,Đại học Sư phạm TP.HCM,25.22,C14,2024,,
sư phạm hóa học,Cao,Đại học Sư phạm TP.HCM,24.44,A00,2024,,
sư phạm hóa học,Cao,Đại học Sư phạm TP.HCM,24.44,B00,2024,,
sư phạm hóa học,Cao,Đại học Sư phạm TP.HCM,28.0,A00,2024,,
sư phạm hóa học,Cao,Đại học Sư phạm TP.HCM,28.0,B00,2024,,
sư phạm hóa học,Cao,Đại học Sư phạm TP.HCM,28.0,D07,2024,,
sư phạm hóa học,Cao,Đại học Sư phạm TP.HCM,28.0,D90,2024,,
sư phạm hóa học,Cao,Đại học Sư phạm TP.HCM,26.54,A00,2024,,
sư phạm hóa học,Cao,Đại học Sư phạm TP.HCM,26.54,D07,2024,,
sư phạm hóa học,Cao,Đại học Sư phạm TP.HCM,26.54,B00,2024,,
sư phạm hóa học,Cao,Đại học Sư phạm TP.HCM,26.54,A06,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,29.3,C00,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,29.3,D01,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,29.3,D02,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,29.3,D03,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,28.6,C00,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,28.6,D01,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,28.6,D78,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,27.2,C00,2024,Phân hiệu Long An,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,27.2,D01,2024,Phân hiệu Long An,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,27.2,D78,2024,Phân hiệu Long An,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,28.56,C00,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,28.56,D01,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,28.56,D14,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,28.1,C00,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,28.1,C19,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,28.1,D01,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,28.1,D66,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,27.83,C00,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,27.83,C14,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,27.83,D66,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,28.83,C00,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,28.83,D01,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,28.83,C14,2024,,
sư phạm ngữ văn,Cao,Đại học Sư phạm TP.HCM,28.83,D15,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,27.75,D01,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,27.01,D01,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,25.47,D01,2024,Phân hiệu Long An,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,26.87,D01,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,26.87,D09,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,26.87,D15,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,27.2,D01,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,27.2,A01,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,27.2,D11,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,27.2,D12,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,27.5,D01,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,27.5,D96,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,24.75,A01,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,24.75,D01,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,24.75,D09,2024,,
sư phạm tiếng anh,Cao,Đại học Sư phạm TP.HCM,24.75,D10,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,27.48,A00,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,27.68,A01,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,27.68,D01,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,27.6,A00,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,27.6,A01,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.18,A00,2024,Phân hiệu Long An,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.18,A01,2024,Phân hiệu Long An,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.37,A00,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.37,A01,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.37,D01,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.2,A00,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.2,A01,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.2,D07,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.2,A00,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.2,A01,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.2,D07,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.2,D90,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.18,A00,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.18,A01,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.83,A00,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.83,A01,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.83,D01,2024,,
sư phạm toán,Cao,Đại học Sư phạm TP.HCM,26.83,D84,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,27.25,A00,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,27.25,A01,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,27.25,C01,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,26.02,A00,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,26.02,A01,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,26.02,D01,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,25.7,A00,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,25.7,A01,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,25.7,A02,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,25.7,D90,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,28.2,A00,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,28.2,A01,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,28.2,A02,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,28.2,D90,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,26.0,A00,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,26.0,A01,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,26.0,A02,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,26.81,A00,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,26.81,A01,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,26.81,C01,2024,,
sư phạm vật lý,Cao,Đại học Sư phạm TP.HCM,26.81,D11,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,27.5,C00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,27.5,D01,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,27.5,D02,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,27.5,D03,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,28.0,C00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,28.0,D01,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,28.0,D02,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,28.0,D03,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,27.1,B00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,27.1,C00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,27.1,D01,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,26.03,A00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,26.03,C00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,26.03,D01,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,27.08,B00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,27.08,C00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,27.08,C14,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,27.08,C20,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,23.8,B00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,23.8,C00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,23.8,C20,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,23.8,D01,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,25.41,C00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,25.41,D01,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,25.41,B00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,25.41,D66,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,26.68,C00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,26.68,C19,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,26.68,D01,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,26.68,B00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,25.15,C00,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,25.15,C20,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,25.15,D01,2024,,
tâm lý học,Trung bình,Đại học Sư phạm TP.HCM,25.15,D14,2024,,
vật lý học,Trung bình,Đại học Sư phạm TP.HCM,24.44,A00,2024,,
vật lý học,Trung bình,Đại học Sư phạm TP.HCM,24.44,A01,2024,,
vật lý học,Trung bình,Đại học Sư phạm TP.HCM,24.44,D90,2024,,
digital marketing,Trung bình,Đại học Tài chính - Marketing,25.9,A00,2024,,
digital marketing,Trung bình,Đại học Tài chính - Marketing,25.9,A01,2024,,
digital marketing,Trung bình,Đại học Tài chính - Marketing,25.9,D01,2024,,
digital marketing,Trung bình,Đại học Tài chính - Marketing,25.9,D96,2024,,
digital marketing,Trung bình,Đại học Tài chính - Marketing,23.5,A00,2024,CT tiếng Anh toàn phần,
digital marketing,Trung bình,Đại học Tài chính - Marketing,23.5,A01,2024,CT tiếng Anh toàn phần,
digital marketing,Trung bình,Đại học Tài chính - Marketing,23.5,D01,2024,CT tiếng Anh toàn phần,
digital marketing,Trung bình,Đại học Tài chính - Marketing,23.5,D96,2024,CT tiếng Anh toàn phần,
digital marketing,Trung bình,Đại học Tài chính - Marketing,23.8,A00,2024,CT tích hợp,
digital marketing,Trung bình,Đại học Tài chính - Marketing,23.8,A01,2024,CT tích hợp,
digital marketing,Trung bình,Đại học Tài chính - Marketing,23.8,D01,2024,CT tích hợp,
digital marketing,Trung bình,Đại học Tài chính - Marketing,23.8,D96,2024,CT tích hợp,
kế toán,Trung bình,Đại học Tài chính - Marketing,25.0,A00,2024,,
kế toán,Trung bình,Đại học Tài chính - Marketing,25.0,A01,2024,,
kế toán,Trung bình,Đại học Tài chính - Marketing,25.0,D01,2024,,
kế toán,Trung bình,Đại học Tài chính - Marketing,25.0,D96,2024,,
kế toán,Trung bình,Đại học Tài chính - Marketing,22.5,A00,2024,CT tích hợp,
kế toán,Trung bình,Đại học Tài chính - Marketing,22.5,A01,2024,CT tích hợp,
kế toán,Trung bình,Đại học Tài chính - Marketing,22.5,D01,2024,CT tích hợp,
kế toán,Trung bình,Đại học Tài chính - Marketing,22.5,D96,2024,CT tích hợp,
tài chính - ngân hàng,Trung bình,Đại học Tài chính - Marketing,24.6,A00,2024,,
tài chính - ngân hàng,Trung bình,Đại học Tài chính - Marketing,24.6,A01,2024,,
tài chính - ngân hàng,Trung bình,Đại học Tài chính - Marketing,24.6,D01,2024,,
tài chính - ngân hàng,Trung bình,Đại học Tài chính - Marketing,24.6,D96,2024,,
tài chính - ngân hàng,Trung bình,Đại học Tài chính - Marketing,22.5,A00,2024,CT tích hợp,
tài chính - ngân hàng,Trung bình,Đại học Tài chính - Marketing,22.5,A01,2024,CT tích hợp,
tài chính - ngân hàng,Trung bình,Đại học Tài chính - Marketing,22.5,D01,2024,CT tích hợp,
tài chính - ngân hàng,Trung bình,Đại học Tài chính - Marketing,22.5,D96,2024,CT tích hợp,
công nghệ thực phẩm,Thấp,Đại học Văn Lang,16.0,A00,2024,,
công nghệ thực phẩm,Thấp,Đại học Văn Lang,16.0,B00,2024,,
công nghệ thực phẩm,Thấp,Đại học Văn Lang,16.0,C08,2024,,
công nghệ thực phẩm,Thấp,Đại học Văn Lang,16.0,D08,2024,,
digital marketing,Trung bình,Đại học Văn Lang,16.0,A00,2024,,
digital marketing,Trung bình,Đại học Văn Lang,16.0,A01,2024,,
digital marketing,Trung bình,Đại học Văn Lang,16.0,C01,2024,,
digital marketing,Trung bình,Đại học Văn Lang,16.0,D01,2024,,
khoa học dữ liệu và trí tuệ nhân tạo,Thấp,Đại học Văn Lang,16.0,A00,2024,,
khoa học dữ liệu và trí tuệ nhân tạo,Thấp,Đại học Văn Lang,16.0,A01,2024,,
khoa học dữ liệu và trí tuệ nhân tạo,Thấp,Đại học Văn Lang,16.0,C01,2024,,
khoa học dữ liệu và trí tuệ nhân tạo,Thấp,Đại học Văn Lang,16.0,D01,2024,,
kiến trúc,Trung bình,Đại học Văn Lang,16.0,V00,2024,,
kiến trúc,Trung bình,Đại học Văn Lang,16.0,V01,2024,,
kiến trúc,Trung bình,Đại học Văn Lang,16.0,H02,2024,,
luật kinh tế,Trung bình,Đại học Văn Lang,16.0,A00,2024,,
luật kinh tế,Trung bình,Đại học Văn Lang,16.0,A01,2024,,
luật kinh tế,Trung bình,Đại học Văn Lang,16.0,C00,2024,,
luật kinh tế,Trung bình,Đại học Văn Lang,16.0,D01,2024,,
luật kinh tế,Trung bình,Đại học Văn Lang,16.0,A00,2024,,
luật kinh tế,Trung bình,Đại học Văn Lang,16.0,A01,2024,,
luật kinh tế,Trung bình,Đại học Văn Lang,16.0,C00,2024,,
luật kinh tế,Trung bình,Đại học Văn Lang,16.0,D01,2024,,
ngôn ngữ hàn quốc,Trung bình,Đại học Văn Lang,16.0,D01,2024,,
ngôn ngữ hàn quốc,Trung bình,Đại học Văn Lang,16.0,D10,2024,,
ngôn ngữ hàn quốc,Trung bình,Đại học Văn Lang,16.0,D14,2024,,
ngôn ngữ hàn quốc,Trung bình,Đại học Văn Lang,16.0,D66,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Văn Lang,16.0,A01,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Văn Lang,16.0,D01,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Văn Lang,16.0,D04,2024,,
ngôn ngữ trung quốc,Trung bình,Đại học Văn Lang,16.0,D14,2024,,
quan hệ công chúng,Trung bình,Đại học Văn Lang,19.0,A00,2024,,
quan hệ công chúng,Trung bình,Đại học Văn Lang,19.0,A01,2024,,
quan hệ công chúng,Trung bình,Đại học Văn Lang,19.0,C00,2024,,
quan hệ công chúng,Trung bình,Đại học Văn Lang,19.0,D01,2024,,
quản trị dịch vụ du lịch và lữ hành,Trung bình,Đại học Văn Lang,16.0,A00,2024,,
quản trị dịch vụ du lịch và lữ hành,Trung bình,Đại học Văn Lang,16.0,A01,2024,,
quản trị dịch vụ du lịch và lữ hành,Trung bình,Đại học Văn Lang,16.0,C00,2024,,
quản trị dịch vụ du lịch và lữ hành,Trung bình,Đại học Văn Lang,16.0,D01,2024,,
quản trị khách sạn,Trung bình,Đại học Văn Lang,16.0,A00,2024,,
quản trị khách sạn,Trung bình,Đại học Văn Lang,16.0,A01,2024,,
quản trị khách sạn,Trung bình,Đại học Văn Lang,16.0,D01,2024,,
quản trị khách sạn,Trung bình,Đại học Văn Lang,16.0,D03,2024,,
thiết kế nội thất,Trung bình,Đại học Văn Lang,16.0,H03,2024,,
thiết kế nội thất,Trung bình,Đại học Văn Lang,16.0,H04,2024,,
thiết kế nội thất,Trung bình,Đại học Văn Lang,16.0,H05,2024,,
thiết kế nội thất,Trung bình,Đại học Văn Lang,16.0,H06,2024,,
thiết kế thời trang,Trung bình,Đại học Văn Lang,16.0,H03,2024,,
thiết kế thời trang,Trung bình,Đại học Văn Lang,16.0,H04,2024,,
thiết kế thời trang,Trung bình,Đại học Văn Lang,16.0,H05,2024,,
thiết kế thời trang,Trung bình,Đại học Văn Lang,16.0,H06,2024,,
thiết kế đồ họa,Trung bình,Đại học Văn Lang,16.0,H03,2024,,
thiết kế đồ họa,Trung bình,Đại học Văn Lang,16.0,H04,2024,,
thiết kế đồ họa,Trung bình,Đại học Văn Lang,16.0,H05,2024,,
thiết kế đồ họa,Trung bình,Đại học Văn Lang,16.0,H06,2024,,
tâm lý học,Trung bình,Đại học Văn Lang,16.0,B00,2024,,
tâm lý học,Trung bình,Đại học Văn Lang,16.0,B03,2024,,
tâm lý học,Trung bình,Đại học Văn Lang,16.0,C00,2024,,
tâm lý học,Trung bình,Đại học Văn Lang,16.0,D01,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,24.0,A00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,24.0,A01,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,24.0,D07,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,25.72,B00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,25.72,A00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,24.35,A00,2024,"Tổng điểm 3 môn: 24.15, môn 1: 8.00, môn 2: 8.40, môn 3: 7.75",
dược học,Cao,Đại học Y Dược TP.HCM,24.59,B00,2024,"Tổng điểm 3 môn: 24.4, môn 1: 9.00, môn 2: 8.00, môn 3: 7.40",
dược học,Cao,Đại học Y Dược TP.HCM,23.0,D07,2024,"Tổng điểm 3 môn: 23, môn 1: 6.00, môn 2: 8.60, môn 3: 8.40",
dược học,Cao,Đại học Y Dược TP.HCM,23.52,A00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,24.78,B00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,25.1,A00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,23.6,B00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,23.6,B08,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,23.6,A00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,23.6,D07,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,24.45,B00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,24.45,A00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,24.45,D07,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,24.55,A00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,24.55,B00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,22.55,A00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,22.55,B00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,24.75,B00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,24.75,D07,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,24.75,A00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,21.0,B00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,21.0,A00,2024,,
dược học,Cao,Đại học Y Dược TP.HCM,21.0,D07,2024,,
răng - hàm - mặt,Cao,Đại học Y Dược TP.HCM,27.35,B00,2024,,
răng - hàm - mặt,Cao,Đại học Y Dược TP.HCM,25.57,B00,2024,,
răng - hàm - mặt,Cao,Đại học Y Dược TP.HCM,25.57,B08,2024,,
răng - hàm - mặt,Cao,Đại học Y Dược TP.HCM,25.95,B00,2024,,
răng - hàm - mặt,Cao,Đại học Y Dược TP.HCM,25.2,B00,2024,,
răng - hàm - mặt,Cao,Đại học Y Dược TP.HCM,26.35,B00,2024,,
răng - hàm - mặt,Cao,Đại học Y Dược TP.HCM,26.35,D07,2024,,
răng - hàm - mặt,Cao,Đại học Y Dược TP.HCM,26.35,D08,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,26.17,B00,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,26.17,D07,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,26.17,D08,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,27.8,B00,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,25.75,A00,2024,"Tổng điểm 3 môn: 25.25, môn 1: 9.25, môn 2: 8.00, môn 3: 8.00",
y khoa,Cao,Đại học Y Dược TP.HCM,26.0,B00,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,25.57,B00,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,25.7,B00,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,27.15,B00,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,25.47,B00,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,25.47,B08,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,25.47,A00,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,25.47,D07,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,25.55,B00,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,25.55,B08,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,26.3,B00,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,25.5,B00,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,26.25,B00,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,26.25,D07,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,26.25,D08,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,24.0,A00,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,24.0,A02,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,24.0,B00,2024,,
y khoa,Cao,Đại học Y Dược TP.HCM,24.0,B08,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.0,B00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.0,D08,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,24.03,B00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,24.03,A00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,24.5,B00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,24.5,A00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.55,B00,2024,"Tổng điểm 3 môn: 20.05, môn 1: 7.75, môn 2: 5.50, môn 3: 6.80",
điều dưỡng,Cao,Đại học Y Dược TP.HCM,23.45,B00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,24.49,B00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.9,B00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.9,B08,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.9,A00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.9,D07,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.6,B00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.6,B08,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.6,A00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.6,D07,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.0,B00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.0,B08,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.0,A00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,20.0,D07,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,22.65,B00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,22.65,B08,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,19.9,B00,2024,,
